Tweet,Target,Stance
first came alex jones everyone cheered targetted outlier ie altright like call altleft ie socialistsberniebros simply disagree oligarchselites ie authoritative source get silenced,Bernie Sanders,1
wish mueller christmas wish mueller christmas wish mueller christmas impeachment next year indictment bring kid trump trumptower,Donald Trump,0
democraticparty circus oughta ashamed sham keep trying attack trump instead helping america move forward become better stronger address issue instead hindering,Donald Trump,1
top democraticdebate moment warren taking corporate money saying gosh darn awful harris eerie laughter talking gun violence bernie given 1 second explain rated greennewdeal actually save world sham,Bernie Sanders,0
second sander staffer exposed violent communist scrutiny thus far corporate medium dm projectveritas sander,Bernie Sanders,0
remember thinking like 20 john lennon said trust anyone 30 got educated 50 year life experience realize nancy right want win 2020 joebiden,Joe Biden,1
joebiden going wax dumb usual one care people second place say anyway,Joe Biden,0
appreciate bernie fired every answer cuz debate boring fuck lmao democraticdebate,Bernie Sanders,1
jake fake crapper like loyal d dem lap dog yelp blame panic n disinformation nov 3 corona d plan gttank economy gttrap demotivate base n voter showing 2020elections chance demds win,Donald Trump,1
middle public health emergency election stock market plummet bachelor 1 trending thing twitter cool glad humanity priority checkcoronavirus election2020 marketcrash trumpdemic covid2019 trumprecession,Donald Trump,0
yeah like say also retweet kitten photo dood yes joke implying msm holding biden get life dude,Joe Biden,0
biden guaranteed would pick woman running mate,Joe Biden,1
thread timeline bernie done zip moc still democrat noted outstanding thread nothing civil right nopes,Bernie Sanders,0
covid19 show inequality new gilded age healthcare employment coronavirus covid19 bernie,Bernie Sanders,1
actually compare rally yeah agree bernie mlk appeal bernie2020rr,Bernie Sanders,1
aww stop dude know seems way god love joe joe bad man joe pay vengeance karma go joebiden godneverchanges,Joe Biden,0
1 aid released ahead schedule 2 victim therefore crime 3 democrat corruption ukraine real 4 nobody care nobodycares,Joe Biden,1
joe biden always always stand labor iowa across country sandy opstvedt thrilled welcome dnc member sandy opstvedt,Joe Biden,1
caucus iowa select joe recognized senile,Joe Biden,0
biden billionaire one standard living change nothing would fundamentally change,Joe Biden,0
bernie running dem candidate using dem resource outlet registered democrat yet legitimate candidate democraticdebate democratprimary,Bernie Sanders,0
note self patriotic american believe poll work hard get vote joe biden sanity juneteenth2020 covid19 fade away wearamask,Joe Biden,1
oprah going combination amp would truly make america great nation,Joe Biden,1
know heard said know biden always inappropriate child woman,Joe Biden,0
could hire every contractor available qualified head border complete wall double time,Donald Trump,1
80 republican support fear getting primaried stop gop action trump,Donald Trump,0
still give chill kamala never stopped fighting u trust vision know joe committed fighting u better yet listening u khiveforbiden unitedforus,Joe Biden,1
lmaooooo young joe biden coolest dude ever,Joe Biden,1
imagine people trump gop hate gone would run would busy job immigrant etc one thing certain country would oligarchy people would better,Donald Trump,0
president trump job true american patriot know stop presidential harassment get back work people impeachdemocrats2020,Donald Trump,1
thank please convey message friend every time someone talk poll blood pressure shoot everyone forgotten 2016 enough poll voteinnumberstoobigtomanipulate votebluetosaveamerica biden,Joe Biden,1
agree medicareforall greennewdeal vote transform society society effectively curb worst effect climate change,Bernie Sanders,1
voted yet bernie still ballot get deligates convention vote like life depends literally pas,Bernie Sanders,1
conservative super catholic orange county doctor mother voting berniesanders tomorrow,Bernie Sanders,1
pick selectively another thing bernie deeply right fairly selfcritical speech th crisis soulsearching left force deed word 2 restore th trust leftoriented part people,Bernie Sanders,1
baby mama must weighed option million child support must worth related joebiden,Joe Biden,0
backing biden would prior candidate grab make process complicated bidens mental decline going faster thought maybe one forced drop day primary may want jump back,Joe Biden,0
rather listing fact policy political history keep referring viewer website clearly remember demdebate consistent speak make worry ability president,Joe Biden,0
bernie one got arrested 1963 actually fighting civil right movement protesting segregation black student chicago berniesanders funfactfriday,Bernie Sanders,1
december 7th 2015 37 mass shooting united state february 20th 2016 today august 31 2019 also 37 mass shooting math clear see trump made nation safer far dangerous,Donald Trump,0
russian propaganda troll rd speaks putin puppet trump drink koolaid cult follower watch democracy disappear lazyasslyingsackofshit45 25thamendmentnow impeachthemf,Donald Trump,0
terrible look sander team like q came thin air man heart attack last year promised share record democraticdebate,Bernie Sanders,0
watching democratic debate sander get win november support republican like senator warren socialist never,Bernie Sanders,0
berners bernie berniesanders hope read learn duped big time hope bernie involved,Bernie Sanders,0
one even close debate skill kamala sad stage everything support presumptive nom joe sure hope kamala vp demdebates demdebate democraticdebate,Joe Biden,1
one office opening end weekend thanks coming help biden open new dig reno,Joe Biden,1
yes agree great great show best guest ever president donaldtrump winning,Donald Trump,1
biden must taken hit hunter personal stash blow tweet joebiden obamagate,Joe Biden,0
impotus man relay simple information without aggrandizing role making lie amp exaggerating fact releasing delicate information using euphemism denigrate fails thank involved falsely thanks involved lockhimup trump,Donald Trump,0
berniesanders called political hack jamescarville said exactly f political hack ideologue purist think pejorative kind like least communist,Bernie Sanders,0
twisted mind berniesanders somehow chelsea clinton responsible nz massacre supported sanctioning mean islamaphobic much b typical behavior,Bernie Sanders,0
